,topic,v_lat,v_lon,Country,event_url,event_name,maxdist,mediandist,ID_event,date,venue_name,count_part
107,"Business,Tech",52.522186,13.409331,de,https://www.meetup.com/berlin-entrepreneurs-group/events/249357799/,"Berlin Entrepreneurs Group: Technology, Marketing & Growth",7.0,7.0,249357799,Wed Jun 19 19:00:00 2019,"Berlin Mitte, Address will be announced",11
108,Tech,52.522186,13.409331,de,https://www.meetup.com/ReactJS-and-React-Native-Berlin/events/252502488/,\u269b React.js & React Native Berlin Meetup,7.0,7.0,252502488,Tue Jun 18 19:00:00 2019,"Berlin Mitte, Address will be announced ",11
109,"Business,Tech",52.522186,13.409331,de,https://www.meetup.com/Digital-Strategy-Marketing-Growth/events/253983444/,"\ud83d\udcc8 Digital Strategy, Marketing & Growth Meetup Berlin ",7.0,7.0,253983444,Wed Jun 19 19:00:00 2019,"Berlin Mitte, Address will be announced",32
110,"Social,Music,Arts",52.502499,13.414117999999998,de,https://www.meetup.com/Berlin-Musical-Theatre-Sing-Through-Meetup/events/254729741/,Little Shop of Horrors,1347.0500185863996,900.3666790575998,254729741,Sun May 19 10:00:00 2019,Studio Niculescu,2
111,"Outdoors,Fitness,Sports",52.39119,13.0662,de,https://www.meetup.com/Berlin-Cycling/events/255662833/,Cycle & dine - Asparagus in Beelitz,7.0,7.0,255662833,Sat Apr 27 10:30:00 2019,Potsdam Hbf,11
112,"Business,Social,Arts",52.504627,13.333638,de,https://www.meetup.com/the-Real-Estate-network/events/255802406/,The Real Estate Network ,5000.0,4383.830175854927,255802406,Tue Apr  2 19:00:00 2019,WeWork Kurf\u00fcrstendamm 11,2
113,"Business,Social,Arts",52.504627,13.333638,de,https://www.meetup.com/the-Real-Estate-network/events/255802413/,The Real Estate Network ,7.0,7.0,255802413,Tue May  7 19:00:00 2019,WeWork Kurf\u00fcrstendamm 11,20
114,"Business,Tech,Education",52.52,13.38,de,https://www.meetup.com/Startup-Incubator-Berlin/events/256237422/,Startup Dinner at the Startup Incubator Berlin in June 2019,6.151019126001235,5.30203825200247,256237422,Thu Jun 27 17:00:00 2019,,2
115,"Business,Tech",52.51259200000001,13.431107999999998,de,https://www.meetup.com/Blockchain-for-Real-Estate/events/256300256/,#17 Blockchain for Real Estate,7.0,7.0,256300256,Thu May  9 19:00:00 2019,Immobilienscout 24,5
116,"Tech,Business,Education",39.954903,-75.15998,de,https://www.meetup.com/Unconference-CF-Summit/events/256376967/,Unconference - Cloud Foundry Summit North America 2019 in Philadelphia,5000.0,3073.5050399738616,256376967,Mon Apr  1 18:00:00 2019,Pennsylvania Convention Center,4
117,Tech,52.525871,13.403037,de,https://www.meetup.com/berlin-machine-learning/events/256400286/,Berlin ML Group - Bringing Deep Learning to poetry analysis.,20.433490682471717,7.0,256400286,Mon Apr  1 19:00:00 2019,SAP,6
118,Tech,52.50656,13.391555,de,https://www.meetup.com/berlin-machine-learning/events/256401025/,Tagging and categorizing data sets within legal constraints; NLP,7.0,7.0,256401025,Mon May  6 19:00:00 2019,Betahaus (New Location),23
119,Tech,52.532089,13.344629,de,https://www.meetup.com/DevOpsCon/events/256569309/,DevOpsCon Spring 2019,7.0,7.0,256569309,Tue Jun 11 08:30:00 2019,Mercure Hotel MOA Berlin,2
120,Tech,52.090031,4.282456,de,https://www.meetup.com/Serverless-Architecture-Conference/events/256646942/,Serverless Architecture Conference 2019,467.4994421947076,313.9996281298051,256646942,Mon Apr  8 08:00:00 2019,The Hague Marriott Hotel,2
121,"Business,Tech",52.52,13.38,de,https://www.meetup.com/WIForum-de/events/256700076/,"AI, Blockchain, Smart Materials, a World Innovations Forum view",7.0,7.0,256700076,Wed May 15 18:30:00 2019,,5
122,"Business,Tech,Arts",52.515961,13.39115,de,https://www.meetup.com/Berlin-Business-Creativity-Rulebreaking-Meetup/events/256998615/,Blockchain Business #3 @Oracle,7.0,7.0,256998615,Mon May  6 18:30:00 2019,Oracle Customer Visit Center (CVC),6
123,"Tech,Education",52.51596,13.39115,de,https://www.meetup.com/Blockchain-IoT-Meetup/events/256998632/,Blockchain Business @Oracle,809.668192342039,7.0,256998632,Mon May  6 18:30:00 2019,Oracle Customer Visit Center Berlin,3
124,Tech,52.530216,13.383812,de,https://www.meetup.com/DATANOMIQ-Data-Science-Berlin/events/257098910/,Classifying Text Data with Embeddings,7.0,7.0,257098910,Wed Apr  3 18:00:00 2019,R/D Coffee Bar,19
125,"Well-being,Spirituality",52.496513,13.327654,de,https://www.meetup.com/Berlin-ThetaHealing-Meetup/events/257370028/,Gruppenheilung mit ThetaHealing ,5000.0,3573.1546944588454,257370028,Fri May 17 19:00:00 2019,ZENIT Buchhandlung,2
126,"Games,Scifi,Education,Films,Languages,Lifestyle",52.53336700000001,13.351702,de,https://www.meetup.com/the-geekup/events/257458684/,"Meet, Greet, Mingle, Play",7.0,7.0,257458684,Wed Apr 24 19:00:00 2019,Interface eSports & Gaming,13
127,"Games,Scifi,Education,Films,Languages,Lifestyle",52.53336700000001,13.351702,de,https://www.meetup.com/the-geekup/events/257458687/,"Meet, Greet, Mingle, Play",7.0,7.0,257458687,Wed May 22 19:00:00 2019,Interface eSports & Gaming,3
128,"Tech,Games",52.497337,13.389688,de,https://www.meetup.com/golang-users-berlin/events/257540366/,April Golang meetup,7.0,7.0,257540366,Wed Apr 10 19:00:00 2019,WATTx Office,53
129,Tech,52.47906,13.349501,de,https://www.meetup.com/OSM-Berlin-Brandenburg/events/257554410/,130. Berlin-Brandenburg OpenStreetMap Stammtisch,7.0,7.0,257554410,Fri Apr 12 19:00:00 2019,Resonanz,2
130,"Business,Tech,Education",52.52,13.38,de,https://www.meetup.com/Startup-Incubator-Berlin/events/257889039/,UX-Testing at the Startup Incubator Berlin in April 2019,7.0,7.0,257889039,Thu Apr 11 17:00:00 2019,,9
131,"Business,Social,Well-being,Spirituality,Fashion,Education",52.515163,13.410243,de,https://www.meetup.com/SoulRebels/events/257895536/,Soul Rebel Meetup | Wie gehts eigentlich beruflich bei mir weiter?,7.0,7.0,257895536,Thu Apr 11 18:30:00 2019,Alte M\u00fcnze,4
132,Tech,52.5323,13.381429999999998,de,https://www.meetup.com/meetup-group-JdFPiAbF/events/257921701/,Delivery of Things World Berlin,7.0,7.0,257921701,Mon Apr  8 08:00:00 2019,TITANIC Chaussee Berlin,4
133,"Tech,Games",52.523735,13.404696,de,https://www.meetup.com/golang-users-berlin/events/257971745/,May Golang meetup,7.0,7.0,257971745,Wed May  8 19:00:00 2019,FinCompare GmbH,34
134,"Photography,Business",52.49310300000001,13.385318,de,https://www.meetup.com/Photojournalism-and-Documentary-Photography-in-Berlin/events/258017952/,Karneval der Kulturen / Carnival of Cultures (photo excursion) ,658.8201686468892,440.18975650144984,258017952,Sun Jun  9 12:00:00 2019,Yorck Kino,2
135,Arts,52.54776800000001,13.409438,de,https://www.meetup.com/berlin-kids-books-writing-illustration/events/258063927/,Lets talk about childrens books!,7.0,7.0,258063927,Sat Apr 13 14:00:00 2019,Caf\u00e9 Wanderlust/Mindful Life Yoga Caf\u00e9,4
136,Tech,52.509384,13.39122,de,https://www.meetup.com/Expert-Talks-Berlin/events/258076159/,Creating accessible apps to improve app architecture and yield untold benefits,605.4396788054366,7.0,258076159,Tue Apr  9 19:00:00 2019,Mindspace Krausenstra\u00dfe,13
137,Tech,52.50638000000001,13.373239000000002,de,https://www.meetup.com/Berlin-Redis-Meetup/events/258089910/,Redis as a Communication Channel,7.0,7.0,258089910,Thu Apr 25 18:30:00 2019,WeWork Atrium Tower,9
138,"Social,Singles,Music,Languages,Food&Drink,Outdoors",52.495743,13.436801,de,https://www.meetup.com/berlin-expats/events/258100872/,Kreuzberg May 1st Street Party (Rioting Optional),11.489519217343965,7.0,258100872,Wed May  1 13:00:00 2019,Multi Kulti shop,20
139,"Tech,Business",52.497524,13.346839,de,https://www.meetup.com/Startup-Jobs-Berlin/events/258119898/,Afterwork drinks w/ Startup Events List Berlin and friends,7.0,7.0,258119898,Fri Apr 19 19:00:00 2019,Pub a la Pub,7
140,Tech,52.52,13.38,de,https://www.meetup.com/IBMPowerAIBerlin/events/258124182/,PowerAI Meetup @ Berlin \u2013 prior Rise of AI Conference,253.61396118570568,7.0,258124182,Wed May 15 17:30:00 2019,,7
141,"Business,Tech",52.503872,13.420226,de,https://www.meetup.com/Digital-Analytics-Einsteiger-Meetup/events/258168268/,Digital Analytics Einsteiger Meetup #9,7.0,7.0,258168268,Tue Apr  9 19:00:00 2019,welance Coworking Space Berlin,2
142,"Business,Tech",52.503872,13.420226,de,https://www.meetup.com/Digital-Analytics-Einsteiger-Meetup/events/258168294/,Digital Analytics Einsteiger Meetup #10,191.9604708892793,130.30698059285282,258168294,Tue May 14 19:00:00 2019,welance Coworking Space Berlin,2
143,"Outdoors,Fitness,Sports",52.520008,13.404954,de,https://www.meetup.com/Berlin-Cycling/events/258217035/,Cycle & swim - Brandenburg to Nauen,7.0,7.0,258217035,Sat Jul  6 09:30:00 2019,S-Bahnhof Friedrichstra\u00dfe,8
144,"Outdoors,Fitness,Sports",52.50315500000001,13.469313,de,https://www.meetup.com/Berlin-Cycling/events/258219126/,Cycle & dine - Sommerfest in Steinh\u00f6fel,472.7436774990593,7.0,258219126,Sun Jul 21 10:00:00 2019,Ostkreuz Station,4
145,"Languages,Food&Drink",52.49541,13.42905,de,https://www.meetup.com/Cook-Tandem/events/258285069/,Cook-Tandem -  Japanese  Bent\u014d \u5f01\u5f53 (JN/DE/EN),7.0,7.0,258285069,Sun Apr  7 13:00:00 2019,Cook-Tandem,10
146,"Social,Languages,Business,Outdoors,Arts",52.49560500000001,13.436407999999998,de,https://www.meetup.com/International-Friends-in-Berlin/events/258291354/,Kreuzberg May 1st Street Party (Rioting Optional),1336.0939066011924,877.4505807923288,258291354,Wed May  1 13:00:00 2019,Wiener Stra\u00dfe 40,3
147,"Tech,Business",52.517803,13.41171,de,https://www.meetup.com/Berlin-Design-Thinking-Workshops/events/258490904/,Design Thinking Deep Dive 2-Tages-Workshop,7.0,7.0,258490904,Tue Jun  4 09:00:00 2019,gravity&storm,2
148,"Games,Tech",52.52791600000001,13.379452,de,https://www.meetup.com/Alexa-Game-Dev-Berlin/events/258494046/,Voice Game Developer Meetup - April 2019 ,7.0,7.0,258494046,Tue Apr  9 19:00:00 2019,Neofonie Mobile GmbH,13
149,"Games,Tech",52.52,13.38,de,https://www.meetup.com/Alexa-Game-Dev-Berlin/events/258494054/,Voice Game Developer Meetup - June 2019 ,5000.0,2992.607744242788,258494054,Tue Jun 11 19:00:00 2019,,6
150,"Games,Tech",52.52,13.38,de,https://www.meetup.com/Alexa-Game-Dev-Berlin/events/258494059/,Voice Game Developer Meetup - Aug 2019 ,5000.0,5978.215488485576,258494059,Tue Aug 13 19:00:00 2019,,5
151,"Games,Tech",52.52,13.38,de,https://www.meetup.com/Alexa-Game-Dev-Berlin/events/258494063/,Voice Game Developer Meetup - Oct 2019 ,5000.0,5978.215488485576,258494063,Tue Oct  8 19:00:00 2019,,5
152,Tech,52.48179200000001,13.357647,de,https://www.meetup.com/Virtual-Reality-Developers-Berlin/events/258530227/,VRDB#48: Unity3D worshop with introduction to VR (Session 5/5),470.1156507980238,7.0,258530227,Fri Apr 12 18:30:00 2019,InfraLab Berlin,3
153,"Tech,Community,Crafts,Business,Arts",52.52988000000001,13.424535,de,https://www.meetup.com/Designertalk-Berlin/events/258554830/,Markenstrategie und Positionierung,7.0,7.0,258554830,Tue Apr 16 18:30:00 2019,WHY Akademie f\u00fcr Identit\u00e4t und Positionierung,5
154,"Tech,Education",48.151123,11.618709,de,https://www.meetup.com/ML-Conference/events/258559985/,ML Conference 2019 | Munich,504.0356434765948,504.0356434765948,258559985,Mon Jun 17 09:00:00 2019,Sheraton Munich Arabellapark Hotel,6
155,"Business,Tech",52.52935400000001,13.370987,de,https://www.meetup.com/aws-berlin/events/258597891/,Berlin AWS Group Meetup - kindly hosted by Saxonia Systems,7.0,7.0,258597891,Tue Apr  9 18:30:00 2019,Saxonia Systems AG,46
156,"Business,Tech",52.52376999999999,13.414647,de,https://www.meetup.com/aws-berlin/events/258597907/,Berlin AWS Group Meetup - kindly hosted by Visual Meta GmbH,7.0,7.0,258597907,Tue May 14 18:30:00 2019,Visual Meta GmbH,25
157,"Business,Tech",52.54071800000001,13.394703,de,https://www.meetup.com/BerlinStartups/events/258620971/,Berlin Demo Day 2019,7.0,7.0,258620971,Wed Apr  3 18:00:00 2019,Unicorn Event/Workspace Brunnenviertel,12
158,"Social,Business",52.51529300000001,13.408923,de,https://www.meetup.com/Mind-the-Gap/events/258640039/,Deep Dive: Everything You Ever Wanted to Know About Investments,7.0,7.0,258640039,Tue Apr 16 19:00:00 2019,CoWomen,21
159,Tech,52.52,13.38,de,https://www.meetup.com/Berlin-QA-Community/events/258650986/,Model-Based Testing - WEBINAR,7.0,7.0,258650986,Wed Apr 10 19:00:00 2019,,18
160,Tech,52.494572,13.395533,de,https://www.meetup.com/Camunda-User-Group-Berlin/events/258656215/,Using Camunda BPM in a highly individual and small volume industry,110.7761713329166,7.0,258656215,Tue May 28 18:00:00 2019,camunda services GmbH,4
161,"Business,Tech",52.504627,13.333638,de,https://www.meetup.com/Sales-and-Marketing-Meetup/events/258668574/,April Sales & Marketing Meetup - Berlin,7.0,7.0,258668574,Wed Apr 17 18:00:00 2019,WeWork Kurf\u00fcrstendamm 11,18
162,"Social,Business",52.51529300000001,13.408923,de,https://www.meetup.com/Mind-the-Gap/events/258672120/,From Diamonds to Venture. Demystifying Alternative Investments,7.0,7.0,258672120,Tue May  7 19:00:00 2019,CoWomen,8
163,"Tech,Business",52.504696,13.333673999999998,de,https://www.meetup.com/IOTA-Engineer-Meetup/events/258699560/,IOTA Developer Meetup: Beyond the Blockchain,7.0,7.0,258699560,Wed Apr 10 17:25:00 2019,WeWork,18
164,"Well-being,Business,Movements,Education",52.518696,13.38895,de,https://www.meetup.com/reworked/events/258726642/,Gutes Feedback geben \u2013 Die erweiterte WWW-Regeln,7.0,7.0,258726642,Thu Apr 25 19:00:00 2019,Dussmann das KulturKaufhaus,7
165,"Beliefs,Education",52.506683,13.391534,de,https://www.meetup.com/MIND-European-Foundation-for-Psychedelic-Science/events/258772675/,Psilocybin & LSD - Social cognition and self-experience,7.0,7.0,258772675,Sat Jun 15 19:00:00 2019,betahaus | Kreuzberg,2
166,"Languages,Food&Drink",52.48955,13.39681,de,https://www.meetup.com/italian-german-tandem-berlin/events/258793084/,IGT: Aperitivo // Antillo,7.0,7.0,258793084,Fri Apr  5 19:00:00 2019,Antillo,13
167,"Languages,Food&Drink",52.48955,13.39681,de,https://www.meetup.com/italian-german-tandem-berlin/events/258793087/,IGT: Aperitivo // Antillo,7.0,7.0,258793087,Fri Apr 19 19:00:00 2019,Antillo,3
168,"Business,Social,Tech,Education",51.51355,7.466188000000002,de,https://www.meetup.com/Crowdfunding-Crowdsharing/events/258810733/,Business-Netzwerken-Gedanken tanken beim Lunch in Dortmund,1831.4522239923597,434.31401367013535,258810733,Tue Apr 16 09:45:00 2019,MAXIMILIAN Dortmund,4
169,Tech,52.52,13.38,de,https://www.meetup.com/Microsoft-Teams-Meetup-Berlin/events/258865126/,Microsoft Teams Meetup - April 2019,130.30698059285282,7.0,258865126,Thu Apr 25 18:00:00 2019,,3
170,"Languages,Food&Drink",52.49541,13.42905,de,https://www.meetup.com/Cook-Tandem/events/258910581/,Cook-Tandem - Japanese Teriyaki Salmon Bowl (JN/DE/EN),7.0,7.0,258910581,Sun Apr 28 18:00:00 2019,Cook-Tandem,17
171,"Languages,Food&Drink",52.472126,13.417357,de,https://www.meetup.com/Cook-Tandem/events/258925273/,Cook-Tandem -  Korean BBQ in the park (KO/DE/EN),7.0,7.0,258925273,Sun May 19 17:00:00 2019,Grillfl\u00e4che Tempelhofer Feld - Oderstra\u00dfe,7
172,"Languages,Food&Drink",52.49541,13.42905,de,https://www.meetup.com/Cook-Tandem/events/258926024/,Cook-Tandem -  Polish Pierogi (PL/DE/EN),4072.6906663610107,7.0,258926024,Thu Apr 11 19:00:00 2019,Cook-Tandem,11
173,"Languages,Food&Drink",52.48196,13.438479999999998,de,https://www.meetup.com/Cook-Tandem/events/258957488/,Cook-Tandem -  Preperation of Korean BBQ in the park (KO/DE/EN),7.0,7.0,258957488,Sun May 19 15:00:00 2019,Sonnenallee 98,6
174,Food&Drink,52.498634,13.431553,de,https://www.meetup.com/The-Art-of-Vegan-Cooking/events/258966799/,Lets eat and talk! Dinner at Wildek\u00fcche,7.0,7.0,258966799,Thu May  2 19:00:00 2019,Wildek\u00fcche,3
175,Tech,52.506577,13.393466,de,https://www.meetup.com/Python-Users-Berlin-PUB/events/258989401/,Python User Group Meeting,7.0,7.0,258989401,Thu Apr 11 19:00:00 2019,expertlead,88
176,"Languages,Food&Drink",52.49541,13.42905,de,https://www.meetup.com/Cook-Tandem/events/259021183/,Cook-Tandem -  Spanish Tapas (ESP/DE/EN),7.0,7.0,259021183,Sat May 11 19:00:00 2019,Cook-Tandem,22
177,"Tech,Education",52.5014,13.411335,de,https://www.meetup.com/jug-bb/events/259022950/,Reactive Relational Database Connectivity (GER),7.0,7.0,259022950,Wed Apr 24 18:30:00 2019,idealo Internet GmbH,14
178,"Well-being,Business,Fitness,Spirituality",52.51743,13.46848,de,https://www.meetup.com/Ubungsgruppe-fur-angehende-Coaches/events/259047132/,Meetup der Coaching-\u00dcbungsgruppe in Friedrichshain ,7.0,7.0,259047132,Sat May  4 14:30:00 2019,SHAKTI-Yoga-Studio,2
179,"Tech,Business,Films,Arts",52.536774,13.394924,de,https://www.meetup.com/FilmTechBerlin/events/259066240/,"FilmTech Meetup #18: Binge watching, a 21st century phenomenon ",7.0,7.0,259066240,Tue Apr 23 19:00:00 2019,Factory Berlin ,19
180,"Business,Social,Well-being,Spirituality,Fashion,Education",52.515163,13.410243,de,https://www.meetup.com/SoulRebels/events/259087242/,Soul Rebel Meetup | Perfektionismus ad\u00e9. Ich mach das jetzt so,7.0,7.0,259087242,Thu Jun 13 18:30:00 2019,Alte M\u00fcnze,3
181,"Business,Tech,Education",52.52,13.38,de,https://www.meetup.com/Startup-Incubator-Berlin/events/259090345/,Startup Dinner at the Startup Incubator Berlin in April 2019,131.2589108691487,7.0,259090345,Thu Apr 25 17:00:00 2019,,8
182,Tech,52.53162,13.369131,de,https://www.meetup.com/AngularJS-Meetup-Berlin/events/259095659/,Angular.track Spring Edition,165.5063606489619,7.0,259095659,Wed Apr 10 19:00:00 2019,Saxonia Systems AG,24
183,"Tech,Well-being,Education",52.500381,13.41973,de,https://www.meetup.com/opentechschool-berlin/events/259151548/,CSSclasses,7.0,7.0,259151548,Sun Apr  7 10:30:00 2019,Co-Up,22
184,"Business,Tech,Social",52.529297,13.401441,de,https://www.meetup.com/Startup-FUCK-UP-Night-People-Org-Stucture-Failures/events/259156634/,Startup FUCK UP! Night: People & Org Stucture Failures,379.94570098438766,7.0,259156634,Fri Apr 12 17:00:00 2019,Commonground,8
185,"Business,Tech,Crafts",52.52935,13.402095999999998,de,https://www.meetup.com/LEGO-SERIOUS-PLAY-Materials-and-Methodology-BREAKFAST/events/259157293/,LEGO\u00ae SERIOUS PLAY\u00ae Materials and Methodology Breakfast,7.0,7.0,259157293,Tue Apr 30 08:00:00 2019,Konferenzraum - St. Oberholz,9
186,"Business,Tech,Social,Photography,Well-being,Education",52.50638000000001,13.373239000000002,de,https://www.meetup.com/Berlin-Skills-Exchange/events/259168536/,Personality Transformation Through Meditation - Worry Less & Find Your Balance,7.0,7.0,259168536,Thu May 16 18:30:00 2019,WeWork,5
187,"Tech,Games",52.52462,13.408209,de,https://www.meetup.com/golang-users-berlin/events/259188796/,July Golang meetup - 8th Birthday!,130.30698059285282,7.0,259188796,Wed Jul 17 19:00:00 2019,Babbel | Lesson Nine GmbH,3
188,"Business,Tech",52.52877,13.41602,de,https://www.meetup.com/merchantday-meetup-Berlin/events/259192625/,JTL & merchantday Meetup Berlin,7.0,7.0,259192625,Wed Apr 10 18:30:00 2019,FreightHub GmbH,3
189,"Beliefs,Spirituality,Well-being,Support",52.517128,13.279269,de,https://www.meetup.com/Meditation-Weisheit-des-Buddhismus-Berlin/events/259214396/,JETS\u00dcN KHANDRO RINPOCHE Buddhist. Vortrag  ***english with german translation,4485.411616364182,2992.607744242788,259214396,Thu Apr 18 19:30:00 2019,Dharma Mati \u2013 Buddhistisches Zentrum,2
190,"Music,Social",52.52,13.38,de,https://www.meetup.com/Berlin-Electronic-Music-Meetup/events/259218194/,Spree Weekly Meetup,7.0,7.0,259218194,Fri Apr  5 20:00:00 2019,,9
191,"Music,Social",52.500595,13.444037,de,https://www.meetup.com/Berlin-Electronic-Music-Meetup/events/259218227/,Spree Weekly Meetup,7.0,7.0,259218227,Fri Apr 12 21:00:00 2019,Banja Luka,9
192,"Music,Social",52.52,13.38,de,https://www.meetup.com/Berlin-Electronic-Music-Meetup/events/259218232/,Spree Weekly Meetup,270.239999321816,24.91132090996229,259218232,Fri Apr 19 21:00:00 2019,,3
193,Tech,52.50638000000001,13.373239000000002,de,https://www.meetup.com/Developer-Group/events/259251064/,Public Viewing: Visual Studio 2019 Launch Event,10.731003012123383,7.0,259251064,Tue Apr  2 17:00:00 2019,WeWork,8
194,Tech,52.52,13.38,de,https://www.meetup.com/Developer-Group/events/259251138/,SAFE Stack \u2013 The Pit of Success for Functional Web Programming,181.35715238425936,7.0,259251138,Thu Apr 11 19:00:00 2019,,3
